youtube_top_jp_bimonthly_all
video_id,title,category_id,video_duration,tags_count,views,likes,comment_count,thumbnail_link,description_length,time_duration,published_at,subscribers,keyword,thumbnail_path,object_complexity,element_complexity,brightness,colorfulness
LovgsfWTjj4,Love has no age in Monaco #billionaire #monaco #luxury #trending #lifestyle #fyp,2,60.0,0,559063,7726,333,https://i.ytimg.com/vi/LovgsfWTjj4/hqdefault.jpg,0,7,2025-07-03T23:35:28Z,848000,ライフスタイル,thumbnails/LovgsfWTjj4.jpg,9,2,83.16755208333330,21.985387527160000
tBIKvXMGINw,"Sophia Oliveira ✅ Biography, Wiki, Brand Ambassador, Age, Height, Weight, Lifestyle, Facts",22,76.0,0,329765,1288,49,https://i.ytimg.com/vi/tBIKvXMGINw/hqdefault.jpg,304,11,2025-06-29T13:46:58Z,72300,ライフスタイル,thumbnails/tBIKvXMGINw.jpg,1,1,133.63679976851900,36.54289407145230
shz4elch76E,இதனால்தான் இங்க என்னால freedomமா இருக்க முடியுது 😌#short #shorts #lifestyle #minivlog #aadishri,22,59.0,0,581708,18877,80,https://i.ytimg.com/vi/shz4elch76E/hqdefault.jpg,0,3,2025-07-08T02:31:23Z,226000,ライフスタイル,thumbnails/shz4elch76E.jpg,5,3,71.91424768518520,58.86508550896470
KRdrVfW_cOY,Madlen peneva 79 #monaco #madlen #ladystyle #lifestyle #fhasion #stylish #luxurylifestyle #supercars,22,10.0,0,760149,5078,63,https://i.ytimg.com/vi/KRdrVfW_cOY/hqdefault.jpg,0,5,2025-07-05T23:01:48Z,17700,ライフスタイル,thumbnails/KRdrVfW_cOY.jpg,8,3,42.527818287037000,41.447760975852000
hbpS1Jit04E,Young billionaire & blonde girlfriend arriving at Hotel Paris #monaco #luxury#trending#lifestyle#fyp,2,60.0,0,407861,6775,856,https://i.ytimg.com/vi/hbpS1Jit04E/hqdefault.jpg,0,20,2025-06-20T09:01:15Z,848000,ライフスタイル,thumbnails/hbpS1Jit04E.jpg,11,3,75.87706018518520,24.445044047627200
4CKzFqY66rE,Is it too tough to maintain a lifestyle? Aji tiffin’t ki loisu?,22,72.0,0,437497,23118,100,https://i.ytimg.com/vi/4CKzFqY66rE/hqdefault.jpg,0,18,2025-06-23T08:04:40Z,276000,ライフスタイル,thumbnails/4CKzFqY66rE.jpg,6,5,79.43414930555560,51.76975306565550
FnY4MteahgY,*SHOCKING * What's Under My Bed | Something Was Hiding!,24,750.0,17,281912,1834,198,https://i.ytimg.com/vi/FnY4MteahgY/hqdefault.jpg,501,14,2025-06-27T08:30:14Z,13700000,ライフスタイル,thumbnails/FnY4MteahgY.jpg,2,2,44.26935185185190,70.21122602563190
W8x1uW_ye5c,Gorgeous shiny transparent model walking through Monaco #monaco #luxury #trending #lifestyle #fyp,2,57.0,0,408859,6366,313,https://i.ytimg.com/vi/W8x1uW_ye5c/hqdefault.jpg,0,12,2025-06-29T03:53:29Z,848000,ライフスタイル,thumbnails/W8x1uW_ye5c.jpg,9,2,79.21020833333330,30.639708625447900
AQuAAXSGO_g,Billionaire Boss with 2 Blondes enjoying Monaco lifestyle #monaco #luxury #trending #lifestyle #fyp,2,60.0,0,400130,4594,940,https://i.ytimg.com/vi/AQuAAXSGO_g/hqdefault.jpg,0,27,2025-06-13T19:27:34Z,848000,ライフスタイル,thumbnails/AQuAAXSGO_g.jpg,10,4,88.18507523148150,43.16473248531520
N63BxLpldlI,MONACO LADIES BEST SUPERCAR ARRIVALS & BILLIONAIRE LUXURY LIFESTYLE,2,1302.0,0,260473,1301,279,https://i.ytimg.com/vi/N63BxLpldlI/hqdefault.jpg,67,13,2025-06-28T00:31:37Z,72300,ライフスタイル,thumbnails/N63BxLpldlI.jpg,12,2,72.37063657407410,35.16331064181620
G_ciaXJvco8,Beautiful sexy models walking through Monaco #billionaire #monaco #luxury #trending #lifestyle #fyp,2,57.0,0,385239,7980,816,https://i.ytimg.com/vi/G_ciaXJvco8/hqdefault.jpg,0,13,2025-06-27T21:52:03Z,848000,ライフスタイル,thumbnails/G_ciaXJvco8.jpg,6,2,87.3422511574074,28.74051279318040
OKJ7wHCAwbs,Lady chegando ao Casino Monte-Carlo em sua Audi RS6 #supercars #belezafeminina #rich #lifestyle,22,60.0,0,413185,5990,46,https://i.ytimg.com/vi/OKJ7wHCAwbs/hqdefault.jpg,0,11,2025-06-29T20:16:14Z,173000,ライフスタイル,thumbnails/OKJ7wHCAwbs.jpg,15,3,85.27840277777780,19.17237066211030
EMGMKAYKAPs,"Estephania Ha ✅ Biography, Wiki, Brand Ambassador, Age, Height, Weight, Lifestyle, Facts",22,112.0,0,256307,938,26,https://i.ytimg.com/vi/EMGMKAYKAPs/hqdefault.jpg,302,26,2025-06-14T19:37:14Z,72300,ライフスタイル,thumbnails/EMGMKAYKAPs.jpg,1,1,133.63679976851900,36.54289407145230
KJFrOW9zn2I,Prince Albert of Monaco leaving The Hotel de Paris #monaco #prince #princealbert #lifestyle #luxury,2,61.0,0,423442,2938,79,https://i.ytimg.com/vi/KJFrOW9zn2I/hqdefault.jpg,0,14,2025-06-26T10:42:12Z,104000,ライフスタイル,thumbnails/KJFrOW9zn2I.jpg,11,3,71.32773148148150,19.3901114635389
foKCwLO6Xng,Love has no age in Monaco #billionaire #monaco #luxury #trending #lifestyle #fyp,2,60.0,0,379445,4824,573,https://i.ytimg.com/vi/foKCwLO6Xng/hqdefault.jpg,0,24,2025-06-16T23:31:16Z,848000,ライフスタイル,thumbnails/foKCwLO6Xng.jpg,4,2,80.7187673611111,30.233756311887200
9XKLzneUGo4,Gorgeous sexy models walking through Monaco #billionaire #monaco #luxury #trending #lifestyle #fyp,2,54.0,0,375420,5672,283,https://i.ytimg.com/vi/9XKLzneUGo4/hqdefault.jpg,0,11,2025-06-30T02:00:09Z,848000,ライフスタイル,thumbnails/9XKLzneUGo4.jpg,10,2,83.54310185185190,29.918917811969200
ylV4mzN1q34,Extravagant billionaire walking through Monaco #billionaire #monaco #luxury #trending #lifestyle#fyp,2,60.0,0,341774,3973,360,https://i.ytimg.com/vi/ylV4mzN1q34/hqdefault.jpg,0,6,2025-07-05T01:01:08Z,848000,ライフスタイル,thumbnails/ylV4mzN1q34.jpg,6,1,82.82314236111110,41.8555368341524
yn-Yx4iOUe0,[ Paris Trip ] 5泊7日で行くパリ女子旅🇫🇷 蚤の市、ディズニーランド・パリ、トレンドショップを巡る完全版を一気見！,22,4672.0,0,205186,3406,160,https://i.ytimg.com/vi/yn-Yx4iOUe0/hqdefault.jpg,2280,6,2025-07-04T12:01:53Z,656000,ライフスタイル,thumbnails/yn-Yx4iOUe0.jpg,7,2,102.35126736111100,61.395938686640900
2iNiIgw2POY,出張先で食べる独特＆驚愕のこだわりメニュー 伝説の朝ごはん 落合陽一編｜Chew and sip a way to start the day by Yoichi Ochiai,22,60.0,0,366184,2877,53,https://i.ytimg.com/vi/2iNiIgw2POY/hqdefault.jpg,650,9,2025-07-01T09:45:01Z,113000,ライフスタイル,thumbnails/2iNiIgw2POY.jpg,3,2,76.82053819444440,27.12263137671780
o5Ml3YbS0so,Lovely billionaire couple leaving Hotel Paris in Lamborghini #monaco #luxury #trending#lifestyle#fyp,2,59.0,0,337101,4118,83,https://i.ytimg.com/vi/o5Ml3YbS0so/hqdefault.jpg,0,6,2025-07-04T18:49:57Z,848000,ライフスタイル,thumbnails/o5Ml3YbS0so.jpg,8,3,80.75013888888890,23.765439757422700
WuzL4IzLd-U,Drink water everyday? #tips #fatloss #health #healthy #fasterwaytofatloss #weightloss #lifestyle,24,43.0,0,317422,10289,120,https://i.ytimg.com/vi/WuzL4IzLd-U/hqdefault.jpg,0,6,2025-07-04T16:45:26Z,508000,ライフスタイル,thumbnails/WuzL4IzLd-U.jpg,2,2,70.42120949074070,51.22622787809150
uwQh3ml3sik,Making Million-Dollar Business with Plastic Bottles,22,64.0,0,12289798,358111,6743,https://i.ytimg.com/vi/uwQh3ml3sik/hqdefault.jpg,164,8,2025-07-02T17:01:18Z,225000,ビジネス,thumbnails/uwQh3ml3sik.jpg,1,1,68.8684375,30.62009987739670
3m3DInHiAK0,Can I Recreate My First Business?,27,62.0,0,8423081,314848,1466,https://i.ytimg.com/vi/3m3DInHiAK0/hqdefault.jpg,0,9,2025-07-01T20:50:59Z,6810000,ビジネス,thumbnails/3m3DInHiAK0.jpg,6,4,71.7600925925926,38.2780780315392
gDn_SQU6YZE,Handmade bookmarks business idea💡 #shorts #trending #businessidea,22,23.0,0,11498046,191828,669,https://i.ytimg.com/vi/gDn_SQU6YZE/hqdefault.jpg,57,24,2025-06-16T22:37:41Z,98700,ビジネス,thumbnails/gDn_SQU6YZE.jpg,4,3,72.39108217592590,36.50425689245180
xingl3nlReM,海苔ビジネスで大富豪になった少年,22,95.0,0,9257405,189814,691,https://i.ytimg.com/vi/xingl3nlReM/hqdefault.jpg,54,22,2025-06-19T06:19:02Z,43000,ビジネス,thumbnails/xingl3nlReM.jpg,6,3,42.07109375,18.394764181415700
xsF3eDRUoYQ,Business 🤫 #vines_hameed,24,45.0,0,9818360,92452,198,https://i.ytimg.com/vi/xsF3eDRUoYQ/hqdefault.jpg,0,13,2025-06-27T15:25:00Z,1310000,ビジネス,thumbnails/xsF3eDRUoYQ.jpg,11,2,70.17623263888890,37.02729507924960
fQFTfv8TwoA,Ambani School Business 💀🙏 #business #shorts,24,64.0,10,3587991,91765,510,https://i.ytimg.com/vi/fQFTfv8TwoA/hqdefault.jpg,0,14,2025-06-26T17:40:58Z,47100,ビジネス,thumbnails/fQFTfv8TwoA.jpg,7,3,56.82814236111110,91.10574252662040
a4QLT7-NDOI,Balloon gift business idea 💡 #shorts #trending #businessidea,22,31.0,0,2772226,61802,112,https://i.ytimg.com/vi/a4QLT7-NDOI/hqdefault.jpg,68,2,2025-07-08T18:42:00Z,98700,ビジネス,thumbnails/a4QLT7-NDOI.jpg,2,1,84.88903935185190,28.175834950116800
A95a7dDrrcE,"While closing a business deal, my client tried to finesse me in Spanish, not knowing I spoke it.",20,179.0,0,2300624,163271,385,https://i.ytimg.com/vi/A95a7dDrrcE/hqdefault.jpg,404,6,2025-07-05T05:30:07Z,829000,ビジネス,thumbnails/A95a7dDrrcE.jpg,1,1,86.41884837962960,14.851119245996200
kEBoe3gxN_4,今パクれば儲かるビジネス98          　　#アイデア #お金を増やす #お金 #ビジネス #儲かる #海外 #スモールビジネス #副業 #写真 #マグネット #アート,22,19.0,0,2104298,15483,130,https://i.ytimg.com/vi/kEBoe3gxN_4/hqdefault.jpg,0,9,2025-07-02T01:05:58Z,16800,ビジネス,thumbnails/kEBoe3gxN_4.jpg,4,1,83.39837384259260,31.04813726257680
RPoc26pZGUA,放送ビジネス【後編】 #エアクラ #ハンドボール #せっこ #あるある,24,49.0,0,2097928,26064,34,https://i.ytimg.com/vi/RPoc26pZGUA/hqdefault.jpg,613,24,2025-06-16T10:26:16Z,415000,ビジネス,thumbnails/RPoc26pZGUA.jpg,5,2,84.86285300925930,40.74056264635630
0-FUhQKe-eU,Start Earning Money WIth AI - Free Tools & Business Ideas | Vaibhav Sisinty | FO376 Raj Shamani,22,4975.0,27,1045124,30705,1684,https://i.ytimg.com/vi/0-FUhQKe-eU/hqdefault.jpg,4688,7,2025-07-03T15:39:18Z,11600000,ビジネス,thumbnails/0-FUhQKe-eU.jpg,2,1,63.407731481481500,52.01278680643280
a880PtLolZE,Why there are no fans in 5 star hotels ? #hotels #5starhotel #business,22,45.0,0,1936794,45513,24,https://i.ytimg.com/vi/a880PtLolZE/hqdefault.jpg,512,12,2025-06-29T05:00:00Z,144000,ビジネス,thumbnails/a880PtLolZE.jpg,7,3,32.61306712962960,37.67977383983840
EhPv4J-7cKc,When business expansion goes wrong #series #shorts #thefounder,1,55.0,0,1775903,36055,320,https://i.ytimg.com/vi/EhPv4J-7cKc/hqdefault.jpg,463,4,2025-07-06T14:00:15Z,525000,ビジネス,thumbnails/EhPv4J-7cKc.jpg,3,2,43.92899884259260,28.78965775104900
DdyVGSbRavU,President Almost Overthrown! -The Business Plot | Worst Coups in History #shorts,27,77.0,33,1548144,115515,933,https://i.ytimg.com/vi/DdyVGSbRavU/hqdefault.jpg,1129,21,2025-06-19T17:29:55Z,4280000,ビジネス,thumbnails/DdyVGSbRavU.jpg,0,0,100.71855902777800,45.456709345975100
172hzYBOa3E,Understand Your Business with Microsoft 365 Copilot Chat,27,31.0,0,1142511,66,7,https://i.ytimg.com/vi/172hzYBOa3E/hqdefault.jpg,187,8,2025-07-02T17:12:26Z,708000,ビジネス,thumbnails/172hzYBOa3E.jpg,5,1,91.27258680555560,33.04106552229160
an2V2LQqlrk,㊗️160万再生‼︎G7サミットに出席した石破首相の情けない振る舞いがXで物議に…‼︎,22,58.0,3,1785831,38002,4167,https://i.ytimg.com/vi/an2V2LQqlrk/hqdefault.jpg,0,23,2025-06-18T06:41:20Z,31800,ビジネス,thumbnails/an2V2LQqlrk.jpg,19,4,51.110162037037000,46.68858402856220
pfMgEawEKXk,Loofah soap business idea 💡 #shorts #businessidea #trending,22,34.0,0,1378564,37172,507,https://i.ytimg.com/vi/pfMgEawEKXk/hqdefault.jpg,116,3,2025-07-08T00:32:20Z,98700,ビジネス,thumbnails/pfMgEawEKXk.jpg,8,3,81.88367476851850,56.074249044005
62zzO7XqLB4,This Business Deal Turned Into a Savage Betrayal #sharktankus,22,58.0,25,1353280,34653,490,https://i.ytimg.com/vi/62zzO7XqLB4/hqdefault.jpg,945,5,2025-07-06T00:36:09Z,66100,ビジネス,thumbnails/62zzO7XqLB4.jpg,3,1,34.54599537037040,31.245760596846900
FlWQUTKTWnY,話を遮られ過ぎてキレる青笹社長／令和の虎 #shorts,22,60.0,14,1270089,7105,250,https://i.ytimg.com/vi/FlWQUTKTWnY/hqdefault.jpg,390,7,2025-07-03T12:00:25Z,1880,ビジネス,thumbnails/FlWQUTKTWnY.jpg,5,3,28.061493055555600,15.585814642329700
IYzTnQJ1src,「AV女優に憧れるのは危険すぎ…」性で稼ぐのはアリ？風営法改正の中、過激化する”男女ビジネス”の現実。地下アイドル現場の闇、ホストと風俗、噂のドバイ案件の裏側まで…【アレン様×トンツカタン森本】,25,1219.0,8,694525,9614,789,https://i.ytimg.com/vi/IYzTnQJ1src/hqdefault.jpg,485,11,2025-06-29T22:00:30Z,1750000,ビジネス,thumbnails/IYzTnQJ1src.jpg,2,1,95.17185185185190,94.39773453590080
7ek1P610tm4,"How this UGLY Doll ""Labubu"" Prints $1.6 Billion: HYPE Marketing Explained | Business Case Study",27,1221.0,20,620896,15316,624,https://i.ytimg.com/vi/7ek1P610tm4/hqdefault.jpg,3498,8,2025-07-02T15:00:07Z,4650000,ビジネス,thumbnails/7ek1P610tm4.jpg,1,1,71.86384259259260,49.096922127232100
_MrouTIzlyA,Best School Business Ever….,24,94.0,0,895481,50093,506,https://i.ytimg.com/vi/_MrouTIzlyA/hqdefault.jpg,0,6,2025-07-04T18:05:09Z,3960000,ビジネス,thumbnails/_MrouTIzlyA.jpg,2,2,50.153888888888900,24.898560883496000
EFz8SREqjgU,Convert Black Money to White Legally #blackmoney #silver #business,24,58.0,0,1164345,22636,144,https://i.ytimg.com/vi/EFz8SREqjgU/hqdefault.jpg,117,8,2025-07-02T15:30:19Z,178000,ビジネス,thumbnails/EFz8SREqjgU.jpg,1,1,45.08119791666670,58.412585461432400
p9lt5hRFEFM,Hustling to sell a $60K rose gold Sky-Dweller. Paid $57K. Every no gets me closer to a yes #business,24,166.0,0,990090,22593,380,https://i.ytimg.com/vi/p9lt5hRFEFM/hqdefault.jpg,0,7,2025-07-03T14:41:21Z,234000,ビジネス,thumbnails/p9lt5hRFEFM.jpg,5,1,68.88076967592590,31.938624862647
H9bU1mfVYfw,【2ch面白いスレ】なんJ民、天才的なビジネスを思いつくwww,23,58.0,3,839853,15503,267,https://i.ytimg.com/vi/H9bU1mfVYfw/hqdefault.jpg,95,11,2025-06-30T03:00:18Z,79800,ビジネス,thumbnails/H9bU1mfVYfw.jpg,2,2,74.54961226851850,27.339165045054400
HL3rqADDMek,Remaking a wax candy from a famous wax candy business 🤩 #shorts #candy,22,36.0,0,810229,22021,2091,https://i.ytimg.com/vi/HL3rqADDMek/hqdefault.jpg,0,8,2025-07-02T23:48:19Z,156000,ビジネス,thumbnails/HL3rqADDMek.jpg,2,1,58.138645833333300,16.82471931953550
wH1QIct6bUE,【公共サービスとは】婚活事業はウザい？#石丸伸二  #再生の道  #東京都議会議員選挙 #参院選2025,25,59.0,0,860188,9921,1694,https://i.ytimg.com/vi/wH1QIct6bUE/hqdefault.jpg,365,23,2025-06-17T09:49:30Z,288000,ビジネス,thumbnails/wH1QIct6bUE.jpg,7,2,32.935,34.155853986656300
ytX43GHK9Dw,Trying To Profit From Business Class Flight...,19,53.0,23,832243,16032,120,https://i.ytimg.com/vi/ytX43GHK9Dw/hqdefault.jpg,1399,24,2025-06-16T11:01:37Z,337000,ビジネス,thumbnails/ytX43GHK9Dw.jpg,5,2,81.3957638888889,26.006372755033600
Gjn30BRxn8Q,【危険な対談】見城徹×ガーシーが語る芸能界、ビジネス界、港区、ドバイ,26,3640.0,0,421510,4682,168,https://i.ytimg.com/vi/Gjn30BRxn8Q/hqdefault.jpg,68,28,2025-06-12T22:55:46Z,169000,ビジネス,thumbnails/Gjn30BRxn8Q.jpg,3,1,67.43121527777780,89.20852979370450
i_e40FNRkek,This Couple Quit Their Jobs to Sell Momos! | New Business Promo Pt. 2,24,50.0,16,647906,31782,73,https://i.ytimg.com/vi/i_e40FNRkek/hqdefault.jpg,725,14,2025-06-26T14:46:00Z,213000,ビジネス,thumbnails/i_e40FNRkek.jpg,4,2,71.60637152777780,44.38642793059540
2argTU8Ju2E,即金ビジネス【前編】 #エアクラ #ハンドボール #せっこ #あるある,24,58.0,0,728864,12196,26,https://i.ytimg.com/vi/2argTU8Ju2E/hqdefault.jpg,613,15,2025-06-25T10:03:30Z,415000,ビジネス,thumbnails/2argTU8Ju2E.jpg,4,2,91.61574074074080,47.1896076519784
gLrts9z6PeI,即金ビジネス【後編】 #エアクラ #ハンドボール #せっこ #あるある,24,60.0,0,726449,14147,112,https://i.ytimg.com/vi/gLrts9z6PeI/hqdefault.jpg,613,15,2025-06-25T10:03:40Z,415000,ビジネス,thumbnails/gLrts9z6PeI.jpg,4,2,74.48420717592590,66.27752359336020
VOTeZPOKPTc,Business is not for everyone #movie #shorts #mcdonalds #thefounder,1,56.0,0,696075,16825,211,https://i.ytimg.com/vi/VOTeZPOKPTc/hqdefault.jpg,461,3,2025-07-07T14:00:58Z,525000,ビジネス,thumbnails/VOTeZPOKPTc.jpg,3,2,29.577332175925900,22.85293419774440
c0rNGr5ztR8,"I Bought a $75,000,000+ Business",24,2377.0,24,384371,15681,357,https://i.ytimg.com/vi/c0rNGr5ztR8/hqdefault.jpg,1494,8,2025-07-02T17:23:35Z,5640000,ビジネス,thumbnails/c0rNGr5ztR8.jpg,2,2,83.74372106481480,36.264408412782400
iazO0UL7xLw,壮大なビジネス,25,42.0,4,672828,15578,348,https://i.ytimg.com/vi/iazO0UL7xLw/hqdefault.jpg,185,7,2025-07-03T12:01:32Z,18800,ビジネス,thumbnails/iazO0UL7xLw.jpg,1,1,64.11710069444450,66.7217781023475
DRZPzIFiQa4,He Started the Cheapest Business Ever And It Went Wrong From Day One,22,29.0,0,710960,7574,46,https://i.ytimg.com/vi/DRZPzIFiQa4/hqdefault.jpg,0,3,2025-07-07T19:15:01Z,72400,ビジネス,thumbnails/DRZPzIFiQa4.jpg,6,1,76.98156828703700,34.059846722743600
JKEezqVdb1s,Course & Designs in my bio 🫶🔥 #tshirt #business #idea #hustle #profit #sidehustle,22,38.0,0,724418,6831,35,https://i.ytimg.com/vi/JKEezqVdb1s/hqdefault.jpg,0,8,2025-07-02T15:27:40Z,400000,ビジネス,thumbnails/JKEezqVdb1s.jpg,3,2,88.23554976851850,38.00900442622020
LCfwTGE2rfY,生産性と創造性を研ぎ澄ます。今あなたのビジネスを変革する AI 活用戦略【NewsPicks/ハヤカワ五味/瀧口友里奈/佐藤芳樹/西原亮/Google Cloud/Gemini/NotebookLM】,25,1776.0,3,291649,796,83,https://i.ytimg.com/vi/LCfwTGE2rfY/hqdefault.jpg,1021,26,2025-06-14T13:00:38Z,1750000,ビジネス,thumbnails/LCfwTGE2rfY.jpg,2,1,103.02080439814800,63.212544835725800
gkgoBJl637Y,【異変なのか?ボケなのか?】「出張〜Business trip〜」ビジネスホテルに3泊するまで帰れません!!異変探し系ホラーゲーム,20,2079.0,7,285051,3832,323,https://i.ytimg.com/vi/gkgoBJl637Y/hqdefault.jpg,353,29,2025-06-11T10:01:08Z,1620000,ビジネス,thumbnails/gkgoBJl637Y.jpg,5,2,86.96758680555560,83.39519611456960
u3GbDKbrS4c,【三木谷浩史に聞く、サッカービジネスの内実】バルサのスポンサー効果／アストン・ヴィラとの提携／イニエスタ獲得秘話／企業名とクラブ名／野球に追いつくには？／チケットが安すぎ／ベッティングの可能性,26,1351.0,16,269015,3885,635,https://i.ytimg.com/vi/u3GbDKbrS4c/hqdefault.jpg,1181,28,2025-06-12T22:01:07Z,3380000,ビジネス,thumbnails/u3GbDKbrS4c.jpg,6,2,81.03321759259260,63.62639555904230
EU1RRcj4s1w,【一日外出】格安ビジネスホテルで圧倒的に豪遊飲みするカイジ！,22,1747.0,23,254570,3209,346,https://i.ytimg.com/vi/EU1RRcj4s1w/hqdefault.jpg,264,12,2025-06-28T11:30:25Z,686000,ビジネス,thumbnails/EU1RRcj4s1w.jpg,3,3,84.14174768518520,85.78743260003760
AFm0V4Yh0Hs,Photobooth business idea 💡 #shorts #trending #businessidea,22,27.0,0,526314,9252,24,https://i.ytimg.com/vi/AFm0V4Yh0Hs/hqdefault.jpg,67,7,2025-07-03T21:18:16Z,98700,ビジネス,thumbnails/AFm0V4Yh0Hs.jpg,1,1,107.90809606481500,39.944146024402800
vT2KBni_BFU,財務省は全員アホウ学部で複式簿記が理解できない#井川意高#大王製紙#ラスボス・宮沢洋一#財務省#石破茂#自民党#佐藤尊徳#財務省解体デモ#ホリエモン#岸田文雄#国民民主#維新#関西万博#トランプ,24,60.0,0,503408,5787,101,https://i.ytimg.com/vi/vT2KBni_BFU/hqdefault.jpg,1037,12,2025-06-28T08:59:18Z,725000,ビジネス,thumbnails/vT2KBni_BFU.jpg,2,1,87.64794560185180,34.46678614370090
V5CSSGYLwcQ,How This 37 Year Old Bootstrapped a $15B+ Business,24,58.0,17,487667,6542,79,https://i.ytimg.com/vi/V5CSSGYLwcQ/hqdefault.jpg,228,2,2025-07-08T15:57:27Z,748000,ビジネス,thumbnails/V5CSSGYLwcQ.jpg,1,1,63.4315625,35.600065320473300
FJOBx-q_nTU,【セカイ経済】AIは「提案」から「実行」する時代へ！ビジネスを変革させる「AIエージェント」の衝撃【Sponsored】,25,1676.0,0,337013,78,21,https://i.ytimg.com/vi/FJOBx-q_nTU/hqdefault.jpg,374,21,2025-06-20T08:21:53Z,2320000,ビジネス,thumbnails/FJOBx-q_nTU.jpg,5,2,101.89224537037000,106.01464650047500
_gumFpycW64,シーズン４第7話「ＪＯＹのスタジオトークが面白い。DtoCって何？」 #ノンタイトル #nontitle #ヒカル #朝倉未来 #切り抜き #shorts #ビジネス  #joy,22,53.0,0,438370,2757,59,https://i.ytimg.com/vi/_gumFpycW64/hqdefault.jpg,72,23,2025-06-17T21:34:19Z,3810,ビジネス,thumbnails/_gumFpycW64.jpg,4,1,37.04433449074070,17.813562707375300
rjyvHO4uolU,【青笹社長追悼】あお社長早すぎるよ…先達に学び高みを目指した若き経営者／令和の虎 #shorts,24,120.0,21,357515,3408,50,https://i.ytimg.com/vi/rjyvHO4uolU/hqdefault.jpg,467,5,2025-07-05T22:00:53Z,3000,ビジネス,thumbnails/rjyvHO4uolU.jpg,3,1,48.77703125,12.161323528049900
O6HmYCs5Cr0,学歴関係なし！高卒・億万長者の前澤社長のビジネスプランに虎が崩れるｗ／令和の虎 #shorts,24,116.0,25,441476,3420,48,https://i.ytimg.com/vi/O6HmYCs5Cr0/hqdefault.jpg,372,9,2025-07-01T22:25:32Z,3000,ビジネス,thumbnails/O6HmYCs5Cr0.jpg,3,1,75.04938657407410,46.07764639925780
Bg5vU2Jlkwg,シーズン４第9話「投資家とスタジオを味方につける為国の熱意」 #ノンタイトル #nontitle #ヒカル #朝倉未来 #ビジネス #切り抜き #shorts #バトル,22,102.0,0,343100,1896,17,https://i.ytimg.com/vi/Bg5vU2Jlkwg/hqdefault.jpg,72,22,2025-06-18T13:21:54Z,3810,ビジネス,thumbnails/Bg5vU2Jlkwg.jpg,5,2,46.82363425925930,23.594695812494400
6Sqfr2us9ts,肝臓を壊す最大の毒／テレビじゃ言えない／3人に1人が脂肪肝／お酒を飲まない・痩せの脂肪肝が急増中／肝臓は健康の肝心要／脂肪肝にならない＆治す方法／体重を7％減らせ／20代の肝臓を取り戻す【健康新常識】,26,2670.0,40,2579338,44331,1689,https://i.ytimg.com/vi/6Sqfr2us9ts/hqdefault.jpg,2001,18,2025-06-22T11:00:10Z,3380000,健康,thumbnails/6Sqfr2us9ts.jpg,3,1,89.65549189814810,102.91281784251400
9dGcrGi1p9g,実は血栓をどんどん溶かす飲み物5選  #健康 #血栓予防  #予防医学,28,73.0,0,2580199,52681,406,https://i.ytimg.com/vi/9dGcrGi1p9g/hqdefault.jpg,156,26,2025-06-14T12:27:01Z,74500,健康,thumbnails/9dGcrGi1p9g.jpg,1,1,73.91139467592590,52.100192869505400
KSrEntF-hD4,日本人が健康的な理由。#shorts #日本 #sagirix,24,50.0,12,2563150,72544,773,https://i.ytimg.com/vi/KSrEntF-hD4/hqdefault.jpg,1208,5,2025-07-05T11:30:24Z,521000,健康,thumbnails/KSrEntF-hD4.jpg,10,5,98.01380208333330,24.62906325147810
No-qtfdgvzo,【悲報】歯医者は闇だらけでした... #健康 #食事 #雑学 #虫歯予防,22,37.0,0,2841331,36753,371,https://i.ytimg.com/vi/No-qtfdgvzo/hqdefault.jpg,0,13,2025-06-28T04:15:01Z,4110,健康,thumbnails/No-qtfdgvzo.jpg,1,1,101.81308449074100,56.630502828967700
ByKmyk6umco,誰かに話したくなる健康雑学【歯周病菌ケアに⁉ 寝る前の意外な習慣】,26,496.0,6,1067302,8481,132,https://i.ytimg.com/vi/ByKmyk6umco/hqdefault.jpg,532,10,2025-06-30T12:15:51Z,5140,健康,thumbnails/ByKmyk6umco.jpg,0,0,158.86511574074100,46.89336877181220
EG1cpG0XL3Q,肝臓を壊さないお酒の飲み方／毎日飲酒する人の9割は脂肪肝／ハイボールはビールより太る／お酒はがんリスク高／飲むと赤くなる人は危険／ロックで飲むな／医師はウコンをすすめない／お酒を減らす薬【健康新常識】,26,2156.0,40,966150,13689,658,https://i.ytimg.com/vi/EG1cpG0XL3Q/hqdefault.jpg,2147,11,2025-06-29T11:00:19Z,3380000,健康,thumbnails/EG1cpG0XL3Q.jpg,3,1,91.27237268518520,110.98956066942500
3RV-uO7Oua4,【獨家】俄國情報連發出警告：習健康惡化，成中俄伊軸心最薄弱一環，新領導人正與西方悄然對接；「下一代」領導跪給川普，稀土換簽證，內宣不敢提！【江峰視界20250613第90期】,25,1440.0,18,817440,14989,1340,https://i.ytimg.com/vi/3RV-uO7Oua4/hqdefault.jpg,677,27,2025-06-13T23:00:07Z,228000,健康,thumbnails/3RV-uO7Oua4.jpg,3,2,53.48238425925930,69.45659467526210
